,category,clicks,likes,buys,4xx_errors,5xx_errors,complaints_count,average_dwelltime,source_attractiveness,date_of_registration
3196,information_source,1645779.0,576832.0,0,0,0,0,3.5473617465277756,0.36942246925470174,2018-09-17 14:25:57.214392256
3041,information_source,1358971.0,633210.0,0,0,43575,9018,5.573144766007369,0.31033200031424574,2019-12-29 13:49:47.295856288
1143,news,1711584.0,53713.0,0,138176,223281,45455,0.3940801248014602,-0.06283602482130843,2022-05-11 19:56:23.678487424
1603,ecom,631175.0,202338.0,631175,9355,0,140,6.374190403202101,0.8858353912091907,2023-04-24 01:41:15.382976544
3213,information_source,410009.0,0.0,0,11593,23792,,4.06593032146508,0.014794932465338216,2023-12-14 14:05:35.703662400
9129,information_source,487305.0,0.0,0,0,799,0,0.8909814405038675,0.19980416689922031,2020-08-18 22:20:43.409414704
8474,information_source,4606316.0,95469.0,0,546749,390734,85032,5.427325156043375,-0.08386620900481864,2020-07-22 19:02:52.670418128
785,social,236400.0,126764.0,0,28,0,0,73.69118718259455,0.16258565047617288,2024-02-18 19:34:03.644259720
1724,information_source,1338986.0,171651.0,0,6347,97921,18542,1.8992145306100983,0.12042109465967864,2022-05-17 16:32:59.872501360
2318,porn,142384.0,24955.0,0,3697,16523,3078,18.54816845901671,0.09108179717603979,2023-07-26 01:47:03.078052840
182,information_source,4836069.0,1817751.0,0,200964,137250,29843,2.79360482455901,0.3154240553681546,2017-09-15 22:54:13.868658752
6483,news,374482.0,16486.0,0,32592,0,0,3.0503284748535697,0.1314061981177899,2023-07-03 18:07:49.379740088
984,information_source,238940.0,23783.0,0,14968,14043,3844,7.436818149623948,0.05984462078299643,2023-10-27 17:04:02.144626640
8192,information_source,973162.0,232124.0,0,42110,0,0,-1.0,0.4079898750967033,2015-07-29 05:59:42.066036288
6214,ecom,,0.0,0,0,0,404,12.303391034367102,0.2104235155027469,2021-11-29 03:19:07.173324144
3128,information_source,526225.0,33913.0,0,15574,13893,3576,1.7860236073507465,-0.04301846314893588,2024-07-25 20:39:57.112254277
1309,information_source,209853.0,16924.0,0,1644,6912,552,2.971778403877066,-0.010572976508083816,2024-07-17 08:27:34.369200032
3225,information_source,969966.0,339672.0,0,0,11890,-,0.878845210336002,0.21564856174022878,2023-08-08 15:40:46.766568536
862,social,,0.0,0,45851,22375,4416,54.16223333006995,-0.04309409713856317,2024-02-12 04:56:18.124566568
6118,social,669329.0,8128.0,0,12624,18096,2737,17.47641538099793,-0.026414500997513204,2024-04-24 13:50:39.733820024
488,ecom,14097472.0,3904231.0,0,208856,0,962,2.51660686077696,0.12620008343910838,2024-04-27 06:16:07.705030240
9368,ecom,,9557175.0,2248762,411839,194517,42813,2.813917802792128,0.21922017202905125,2023-12-01 10:52:11.929232384
881,news,334164.0,9455.0,0,29141,30015,-,2.9085195204950933,0.35198614988817806,2011-11-19 07:07:29.339218432
8259,ecom,15974873.0,7317256.0,0,494900,92813,23051,0.12214996043335277,0.12112064718232265,2024-04-06 01:26:36.135412496
401,ecom,10811821.0,0.0,4845136,187768,0,2345,8.464408288259456,0.3163273341935686,2024-05-01 06:42:27.669128738
8454,news,209711.0,0.0,0,36178,11477,2756,2.4617342791732204,0.3362693072862845,2015-07-16 06:12:04.708470336
7302,information_source,738073.0,81821.0,0,0,0,0,3.538636340189834,0.10162689091828522,2023-06-17 05:52:46.714607032
7696,news,69133.0,,0,6891,0,,6.751116876523655,0.17339148887046954,2021-11-05 21:37:22.872408096
2524,porn,283749.0,60676.0,0,0,8580,,18.654920904880115,0.28064268188995506,2018-12-06 09:09:45.069423232
6006,news,49022.0,0.0,0,4875,0,0,7.061604133125012,0.03664484476781508,2023-09-30 12:29:18.115687696
2599,information_source,1273993.0,185809.0,0,32212,0,-,4.595405232066078,0.25550255610647354,2022-02-17 20:11:43.173632624
7711,information_source,533696.0,55959.0,0,46195,19173,4188,9.047118827182718,0.045411384207585746,2024-01-07 19:23:49.806241748
8892,information_source,810879.0,,0,56981,0,0,1.1035610513575693,0.316834598619434,2019-07-21 06:10:27.766261056
4508,news,879433.0,31055.0,0,75118,0,1923,4.712471912921805,0.09742233369339254,2023-02-12 12:14:52.025719880
9545,ecom,,,1393058,724659,0,7875,3.2940661023288005,0.23158621161329992,2022-07-04 07:53:59.804674952
7978,information_source,2311363.0,53241.0,0,59200,0,2151,0.2639450977964829,0.2897369375028497,2019-05-15 07:14:24.673151296
150,information_source,4639213.0,839731.0,0,168194,0,1829,4.907715719856047,0.34538099743966505,2019-04-07 10:44:45.244846880
1362,ecom,609968.0,476504.0,609968,5357,0,464,5.37342378808255,1.1422529995705726,2021-08-28 22:49:01.228513584
4925,information_source,2350102.0,0.0,0,76394,0,447,7.215038169709052,0.07254027349571784,2024-02-22 21:15:23.145827488
9851,information_source,539013.0,105505.0,0,25763,0,,0.6828385503603494,0.14541888389366583,2023-05-17 22:50:19.862050832
1152,ecom,2239504.0,0.0,0,53805,32277,8166,3.601226870074396,0.1798041881649365,2022-04-15 18:09:48.857132656
9212,porn,244362.0,36787.0,0,0,0,0,13.96238625239472,0.2905041881838707,2022-02-28 05:37:24.587022176
9734,information_source,8983828.0,0.0,0,100736,86493,18054,2.9967399419527045,-0.0054750389692307284,2024-01-18 03:34:10.258748820
840,information_source,3079599.0,705155.0,0,226291,0,3173,-1.0,0.17719501284698444,2023-09-22 08:27:13.424922672
9776,information_source,1056545.0,,0,33448,7515,1274,2.8188054972925185,0.11203139630495912,2023-12-10 23:18:12.224604852
7401,social,1950027.0,564113.0,0,0,30469,5717,0.06624268392318228,0.06844329646857279,2023-10-23 02:28:55.239050452
2553,ecom,40119812.0,4750998.0,20077512,1014141,49984,19842,8.524309967226612,0.3805110887860776,2023-12-01 12:01:01.667721656
3370,porn,175113.0,9907.0,0,25673,0,0,2.2435347222323454,0.1710545761075218,2021-12-30 09:32:38.669390800
6030,ecom,5260422.0,178224.0,561799,151106,0,2163,11.342104801495745,0.21759477410173692,2023-06-08 18:37:28.922261144
779,social,399191.0,0.0,0,4111,2496,0,13.967508621397434,0.006575218503550036,2024-04-26 18:53:30.679610628
1330,information_source,310259.0,97529.0,0,16066,18224,4723,1.5152798500507267,0.175629226640438,2022-02-14 07:28:58.430120560
7036,ecom,23868089.0,8900800.0,0,315859,0,4315,3.8800472749716657,0.4105756388908142,2019-06-24 18:54:46.912596960
9018,ecom,31669345.0,8364040.0,20852122,506178,495280,102985,6.839257105307448,0.46905326709741235,2023-03-22 22:03:20.812292864
4214,news,1457313.0,67408.0,0,38422,0,793,2.650106659168132,0.0855227524862818,2023-03-05 23:18:38.722967896
5437,information_source,1738617.0,0.0,0,44465,0,-,0.7307585930625043,0.09636232762732733,2023-04-05 19:22:51.415868304
2422,ecom,1125681.0,0.0,0,38450,39492,8147,16.985582513834974,0.14796424233092947,2022-08-20 07:52:39.352809776
9419,ecom,10285541.0,3185238.0,1658473,68837,0,1833,7.472318112667688,0.3485298073422603,2022-11-21 03:59:21.942735944
777,information_source,7411403.0,905705.0,0,454618,62567,17780,0.5617086109530801,0.18239300901196198,2021-09-28 19:45:09.739732048
5115,information_source,486052.0,83763.0,0,1645,0,0,1.1964284585240235,0.13298829475966836,2022-08-16 14:52:29.421836776
7007,information_source,862014.0,0.0,0,66557,20033,3990,1.1036702922455917,0.01311324283918714,2023-11-25 09:22:34.696725804
4724,ecom,87297.0,0.0,0,186,0,-,6.4472750930283205,-0.06414275312153997,2024-09-13 00:36:29.508208010
2438,ecom,4350035.0,1110850.0,0,126807,0,907,5.824510110891926,0.1883740671108378,2023-03-31 07:00:58.575515072
6078,information_source,3084192.0,1394685.0,0,189453,0,0,4.215399827383009,0.1468840455724547,2024-03-15 21:18:42.631356376
2085,information_source,1007377.0,40875.0,0,16497,77065,16624,13.855638004156017,0.051009086425989086,2023-10-09 01:27:20.794879288
4834,ecom,1566160.0,,937461,32905,23824,6369,9.088861093084967,0.501622105432911,2023-05-28 03:12:15.175807488
9598,information_source,242663.0,45959.0,0,0,2098,441,-1.0,0.05915152741201963,2024-05-22 15:40:28.338687832
1794,information_source,783431.0,0.0,0,52109,0,1311,7.805620956723941,0.4003399034616917,2014-06-24 06:11:27.955768768
9951,information_source,2628951.0,393555.0,0,106967,93722,20124,0.9072799709753641,-0.012009267375342053,2024-03-16 18:18:02.112363134
9071,information_source,1772080.0,364637.0,0,24102,0,,3.6347915384027827,0.10646155581038401,2024-06-02 17:49:16.944757164
8104,information_source,1014406.0,138153.0,0,225,0,1200,9.291395723441408,-0.023307915674378364,2024-06-20 03:56:43.438152582
6791,ecom,3827614.0,3654634.0,3827614,4583,0,141,5.136108715217388,1.154151598515213,2023-01-25 13:43:11.930769272
1496,ecom,534806.0,0.0,40004,2705,74,1249,6.336725524469484,-0.03534130652800355,2024-09-08 13:34:39.145747549
7861,social,493648.0,49287.0,0,7174,0,260,14.773102872531332,0.05364494627932169,2024-04-14 16:10:04.857890130
574,information_source,1033038.0,0.0,0,9285,30177,5957,1.5654763715454907,0.12357571073509002,2022-03-06 22:20:40.036735280
9828,information_source,,4666.0,0,953,8479,1966,3.6478673253852194,0.26764427762747917,2018-08-28 09:15:18.757693600
7651,social,1322654.0,120359.0,0,31563,3995,1541,39.622350741669536,0.06393600289160319,2023-10-27 13:33:58.142870296
4421,ecom,20021083.0,0.0,13590680,17055,0,0,7.660187831661156,0.828594328158818,2019-01-26 02:44:29.027063232
659,information_source,633799.0,184150.0,0,26664,0,0,10.427914937312577,0.3444705876640758,2020-05-15 17:56:33.968791424
2828,information_source,3602629.0,0.0,0,155393,0,2005,-1.0,0.20930177387178275,2021-08-13 22:50:58.859698272
2222,ecom,156168.0,14029.0,156168,3836,2288,0,-1.0,0.8616070675999998,2021-07-24 04:59:53.032332352
7958,information_source,1544449.0,348110.0,0,25229,20536,5098,5.414549371543654,0.10689796354097048,2023-07-04 02:15:18.572280296
2555,ecom,5636099.0,0.0,154257,110496,38530,10650,3.100608984026027,0.12028840532048683,2023-05-15 04:00:37.135443832
1250,ecom,786143.0,749748.0,0,1585,0,1440,6.106379927065283,0.399920174288577,2023-12-29 03:25:45.106783412
269,information_source,,67131.0,0,18698,6512,675,0.9970669447950538,0.19199895643922044,2023-09-07 15:20:40.990115900
4102,information_source,663620.0,15327.0,0,60593,0,771,0.20155752465935767,0.16216934032410743,2022-11-04 18:38:02.711668136
7759,ecom,1854483.0,245356.0,1854483,31474,21350,4705,6.232001311874047,0.8551305697275208,2023-01-22 23:21:17.953208872
615,ecom,11938837.0,,304292,224325,0,-,7.786705877460416,0.23056307388145386,2021-02-02 16:02:52.034358112
6080,ecom,10390056.0,1764894.0,10390056,371210,0,-,1.1752485646772082,0.9456874641773496,2021-04-19 20:24:39.404548512
9708,ecom,16288177.0,1713364.0,0,961337,285715,NaN,2.1885769947360014,0.07310656515173714,2022-03-17 08:07:39.826208784
8328,information_source,38325.0,0.0,0,3549,0,0,4.937034908145881,0.15095623330297853,2022-05-08 19:34:18.614186144
7844,information_source,242468.0,0.0,0,0,0,134,0.24177145877458034,0.18961616295198339,2022-07-26 22:15:18.549094752
1037,news,1403498.0,10256.0,0,178875,0,3404,1.4442581871996298,0.02681251908830798,2024-01-17 22:07:56.289859124
9019,ecom,6834545.0,,1283910,173867,95993,20883,5.510839660487062,0.15817289214142177,2024-04-24 16:55:07.159459254
5017,ecom,14003804.0,5596319.0,0,478473,57064,15357,11.897242099607512,0.14441810547331324,2024-01-25 22:25:23.973182736
2566,news,,36609.0,0,109027,0,2149,12.226455935432242,0.19722320996652906,2022-08-29 07:48:16.916819800
720,information_source,386855.0,0.0,0,0,0,-,2.9715866865092124,0.052303541957666844,2023-09-11 08:21:49.578043108
5268,ecom,11370370.0,2593624.0,0,245128,0,821,8.763142638723124,0.20375523118554587,2023-07-19 03:47:28.890897192
6759,social,1131573.0,0.0,0,33989,13955,2443,73.26291488740296,0.04648981713624529,2024-02-05 22:25:42.881639984
9104,ecom,5509314.0,1631459.0,3799741,66822,0,1724,16.824586185083447,0.8659911925512883,2019-11-20 21:07:41.425929056
1388,information_source,2268305.0,295125.0,0,66977,88326,18231,2.356699176533821,0.29165594950143114,2018-08-07 00:01:56.706238912
590,ecom,18855878.0,0.0,6288459,443972,0,5063,5.987022153809586,0.26228358512753913,2023-11-23 20:15:13.718728988
3443,ecom,3230006.0,2697979.0,3230006,7770,19605,3768,6.813467942952082,1.0280578393770305,2023-02-09 00:21:09.468913728
7391,information_source,210610.0,71790.0,0,9785,0,126,-1.0,0.06627277745736812,2024-05-19 21:34:59.148148000
9529,ecom,11584651.0,0.0,1452326,331128,275652,60437,20.002583874755786,0.20872726974249697,2023-03-23 03:08:05.038085120
5451,information_source,1679269.0,0.0,0,72335,0,0,0.16790992088951337,0.04715521751533215,2024-04-20 23:15:53.018747466
9855,information_source,316779.0,36865.0,0,10622,20109,4775,5.287996759840117,0.20971838134705445,2022-07-19 07:25:19.139364520
6419,news,1063944.0,46991.0,0,139355,0,1655,12.537564008960551,0.19555465371932637,2021-11-08 11:09:28.630644768
2947,information_source,76892.0,5504.0,0,3292,621,607,7.1227302535079815,-0.02972016204845262,2024-07-25 14:04:39.196154504
3570,news,172570.0,0.0,0,5150,4687,2421,2.3520235031818504,-0.06504205202357473,2024-08-23 10:48:09.050689189
2934,information_source,130838.0,16283.0,0,0,104,15,0.9133979288302047,0.03593539745751653,2024-05-12 11:49:41.370134696
2576,ecom,476590.0,165090.0,0,14595,1805,0,7.786676616230344,0.20421093115329358,2022-12-27 01:09:54.400375728
1417,social,518612.0,0.0,0,0,1359,-,34.87900126541368,0.2554042576419657,2019-06-08 13:04:59.261418976
8523,ecom,4421508.0,853322.0,2737793,300,0,0,8.53624066526467,0.5480454655723366,2024-05-18 15:20:18.748542292
6636,ecom,44687.0,2980.0,1978,197,0,0,0.412325378903626,-0.027681492297970338,2024-09-11 16:05:06.629832705
8264,ecom,8827379.0,1080289.0,4025166,297615,0,-,-1.0,0.4526314377289389,2023-04-06 09:05:43.142317720
3451,social,1649408.0,124246.0,0,0,0,0,4.306021404283475,0.054512661654327756,2023-12-30 20:11:51.654631620
9541,information_source,114147.0,28891.0,0,0,1689,2130,9.684857884945018,0.0671924170432599,2024-06-27 16:47:15.647277090
2159,ecom,4073262.0,,814876,13314,22215,4059,6.611850015086962,0.03826055516525345,2024-08-16 14:56:24.811023040
1463,information_source,434964.0,105724.0,0,0,0,704,7.101980112367274,0.21220525986126318,2022-10-27 17:03:15.823283576
6356,information_source,,16516.0,0,9413,6859,372,5.668426419819829,-0.04815543441871495,2024-07-14 16:02:32.411010220
9632,information_source,2078807.0,152125.0,0,121341,63812,14054,0.5120937901826124,-0.0786028422542602,2024-03-07 03:16:10.666631888
5904,porn,375218.0,37195.0,0,97483,0,0,0.006863429628450294,0.05949978366239212,2024-05-06 07:00:11.538994592
8380,information_source,317199.0,22566.0,0,20336,17948,3787,5.102786323775382,-0.009960539345467829,2024-05-04 15:17:24.221498512
754,information_source,340772.0,16652.0,0,8265,6179,1093,2.400116804408437,-0.029341982958292642,2024-08-16 01:19:21.482695504
4014,information_source,3160601.0,0.0,0,362348,40885,11312,2.8259766206252106,0.19065160338439105,2020-06-22 07:49:17.639354272
4774,information_source,501354.0,118231.0,0,3239,0,0,1.054028352266153,0.06902360612496798,2024-02-28 08:00:02.312058280
6322,information_source,73439.0,23895.0,0,1892,5377,653,2.0673974597569638,0.07226157124209519,2023-05-07 08:25:50.800964856
7563,ecom,9489827.0,9489827.0,0,0,0,0,15.881923234025743,0.6678729949673563,2016-05-05 02:21:24.606230752
6492,information_source,95123.0,20354.0,0,2933,0,0,1.476058663970489,0.24849303037925505,2022-02-09 09:46:40.723298192
1880,information_source,1822758.0,966715.0,0,54542,0,797,14.34684713140671,0.2795118008047052,2023-07-11 05:08:18.758213112
6662,ecom,1176566.0,0.0,725837,43111,0,155,-1.0,0.5579711662426824,2023-03-20 21:43:14.599784320
9126,ecom,5694759.0,683292.0,667790,99122,0,1598,4.743635570392329,0.10114356261986113,2024-06-20 15:38:00.582946399
6887,porn,2551.0,7.0,0,0,9,667,16.747440731701005,-0.01937436661677487,2024-09-22 22:29:31.759753947
7589,ecom,5341188.0,931052.0,0,20607,208641,40517,2.8625522493135613,0.035354136735341865,2023-12-20 10:06:55.647029448
8488,news,587208.0,9127.0,0,132769,36235,8647,0.07126762374102888,-0.011404894797799797,2024-02-18 10:02:32.958202476
799,social,1513230.0,0.0,0,40474,0,-,6.006126565697429,0.28142974126878617,2018-12-28 08:46:18.452612608
3526,information_source,310100.0,21485.0,0,22031,15699,3384,17.438807392704078,0.3338357964284842,2019-01-08 20:49:11.466255360
8958,information_source,3661936.0,,0,407038,0,3985,0.8138767898258701,0.08183663086932529,2024-01-09 07:15:15.036239528
6984,news,246347.0,0.0,0,40661,0,533,11.432976982898458,0.1651302444597194,2023-09-03 14:49:30.443390380
677,information_source,1469065.0,0.0,0,0,0,0,2.5952318992415218,0.05544063098904446,2023-09-30 13:28:00.892940520
3487,news,112602.0,5975.0,0,13840,0,606,0.6886241224288802,0.035900198574746564,2024-02-27 11:27:28.780334712
6806,porn,592286.0,68291.0,0,20190,0,0,20.42995382927118,0.20175020821325645,2022-10-09 08:46:53.350245392
6038,porn,92702.0,2976.0,0,0,0,0,3.7616736703397065,0.07740796403278458,2023-04-29 18:18:52.289779256
2316,information_source,1021531.0,5566.0,0,36105,0,0,6.120192941755896,0.0827423649695952,2023-05-13 00:09:24.939997688
7037,news,34934.0,5207.0,0,2588,0,0,26.235977539346965,0.3338119154172386,2022-11-22 07:12:15.478313800
4676,ecom,6368774.0,1728682.0,4310433,196581,0,408,6.748790074348681,0.7321864761292023,2022-07-01 01:22:10.175512992
7658,ecom,11415129.0,1645416.0,11415129,142581,72336,14592,9.388772920887964,0.884054979775127,2022-09-12 07:06:37.696914768
831,porn,282022.0,30863.0,0,49219,25378,6365,5.777358161996953,0.02372217077767434,2023-10-12 20:08:07.424313056
2299,ecom,1427836.0,697180.0,409866,41574,0,482,4.121151784517635,0.4060925512207931,2023-09-04 02:24:44.199955712
2283,ecom,699867.0,0.0,0,26128,0,609,15.262203462714416,0.20096992565000582,2023-03-24 07:21:05.492160512
9558,information_source,146117.0,600.0,0,2577,0,0,0.34741488824824945,-0.08196936380954142,2024-09-02 16:39:11.942341297
6877,social,374621.0,97124.0,0,6623,1287,38,47.34089214837976,0.14303058734491564,2023-11-05 21:21:50.527214552
38,information_source,460099.0,224099.0,0,36987,7354,3079,0.09240433204261125,0.25333492003317715,2023-01-18 03:34:10.432368320
7285,ecom,58587.0,2237.0,0,160,0,0,8.155386261634007,-0.0824261877753139,2024-09-21 07:30:53.336182775
5889,information_source,9459593.0,,0,0,0,1662,13.693305613639028,0.24325109589876842,2022-04-29 09:34:04.463333216
1174,news,1561050.0,132761.0,0,101108,0,742,0.8833407607894592,0.016304923786028706,2024-04-05 14:18:46.981489986
5349,information_source,35495.0,8327.0,0,3399,0,0,2.635004708001291,0.23805607399076778,2022-05-05 10:58:39.203723792
97,information_source,721221.0,173576.0,0,0,544,2085,14.341120329891552,0.34911982137726005,2020-02-01 08:58:53.345124704
